Semana,Avion_ID,Motor_asignado,Ciclos_acumulados,Umbral_maximo,Leased,Bought,Costo_compra_real,OverThreshold
56,29,EC-3007-30,11420.96,15500,,,,0
56,30,EC-5153-53,15107.96,15500,,,,0
57,1,EC-2337-98,864.5,14500,,,,0
57,2,EC-2193-39,637.0,14500,,,,0
57,3,EC-6493-61,5738.75,14500,,,,0
57,4,EC-7175-45,9239.0,14500,,,,0
57,5,EC-9535-20,11229.0,14500,,,,0
57,6,EC-6116-65,2153.0,14500,,,,0
57,7,EXTRA_32,210.0,14500,,,,0
57,8,EC-6826-38,12295.0,14500,,,,0
57,9,EC-9678-33,10150.0,14500,,,,0
57,10,EC-6324-10,8318.0,14500,,,,0
57,11,EC-8617-67,11546.0,14500,,,,0
57,12,EC-5469-79,13301.0,14500,,,,0
57,13,EC-8335-93,11476.85,14500,,,,0
57,14,EC-1648-21,264.6,14500,,,,0
57,15,EC-1251-58,8399.85,14500,,,,0
57,16,EC-6100-57,3185.0,14500,,,,0
57,17,EC-7599-49,8989.0,14500,,,,0
57,18,EC-4413-71,252.0,14500,,,,0
57,19,EC-5767-40,3422.0,14500,,,,0
57,20,EC-1620-18,2564.0,14500,,,,0
57,21,EC-3695-90,14239.0,14500,,,,0
57,22,EC-3089-36,859.37,15500,,,,0
57,23,EC-7040-90,11561.37,15500,,,,0
57,24,EC-9515-75,12147.37,15500,,,,0
57,25,EC-5704-41,3415.37,15500,,,,0
57,26,EC-9080-27,4145.37,15500,,,,0
57,27,EC-9529-73,4453.37,15500,,,,0
57,28,EC-4714-18,6905.37,15500,,,,0
57,29,EC-3007-30,11432.37,15500,,,,0
57,30,EC-5153-53,15119.37,15500,,,,0
58,1,EC-2337-98,887.25,14500,,,,0
58,2,EC-2193-39,659.75,14500,,,,0
58,3,EC-6493-61,5761.5,14500,,,,0
58,4,EC-7175-45,9260.0,14500,,,,0
58,5,EC-9535-20,11250.0,14500,,,,0
58,6,EC-6116-65,2174.0,14500,,,,0
58,7,EXTRA_32,231.0,14500,,,,0
58,8,EC-6826-38,12316.0,14500,,,,0
58,9,EC-9678-33,10171.0,14500,,,,0
58,10,EC-6324-10,8339.0,14500,,,,0
58,11,EC-8617-67,11567.0,14500,,,,0
58,12,EC-5469-79,13322.0,14500,,,,0
58,13,EC-8335-93,11498.9,14500,,,,0
58,14,EC-1648-21,286.65,14500,,,,0
58,15,EC-1251-58,8421.9,14500,,,,0
58,16,EC-6100-57,3206.0,14500,,,,0
58,17,EC-7599-49,9010.0,14500,,,,0
58,18,EC-4413-71,273.0,14500,,,,0
58,19,EC-5767-40,3443.0,14500,,,,0
58,20,EC-1620-18,2585.0,14500,,,,0
58,21,EC-3695-90,14260.0,14500,,,,0
58,22,EC-3089-36,870.78,15500,,,,0
58,23,EC-7040-90,11572.78,15500,,,,0
58,24,EC-9515-75,12158.78,15500,,,,0
58,25,EC-5704-41,3426.78,15500,,,,0
58,26,EC-9080-27,4156.78,15500,,,,0
58,27,EC-9529-73,4464.78,15500,,,,0
58,28,EC-4714-18,6916.78,15500,,,,0
58,29,EC-3007-30,11443.78,15500,,,,0
58,30,EC-5153-53,15130.78,15500,,,,0
59,1,EC-2337-98,910.0,14500,,,,0
59,2,EC-2193-39,682.5,14500,,,,0
59,3,EC-6493-61,5784.25,14500,,,,0
59,4,EC-7175-45,9281.0,14500,,,,0
59,5,EC-9535-20,11271.0,14500,,,,0
59,6,EC-6116-65,2195.0,14500,,,,0
59,7,EXTRA_32,252.0,14500,,,,0
59,8,EC-6826-38,12337.0,14500,,,,0
59,9,EC-9678-33,10192.0,14500,,,,0
59,10,EC-6324-10,8360.0,14500,,,,0
59,11,EC-8617-67,11588.0,14500,,,,0
59,12,EC-5469-79,13343.0,14500,,,,0
59,13,EC-8335-93,11520.95,14500,,,,0
59,14,EC-1648-21,308.7,14500,,,,0
59,15,EC-1251-58,8443.95,14500,,,,0
59,16,EC-6100-57,3227.0,14500,,,,0
59,17,EC-7599-49,9031.0,14500,,,,0
59,18,EC-4413-71,294.0,14500,,,,0
59,19,EC-5767-40,3464.0,14500,,,,0
59,20,EC-1620-18,2606.0,14500,,,,0
59,21,EC-3695-90,14281.0,14500,,,,0
59,22,EC-3089-36,882.19,15500,,,,0
59,23,EC-7040-90,11584.19,15500,,,,0
59,24,EC-9515-75,12170.19,15500,,,,0
59,25,EC-5704-41,3438.19,15500,,,,0
59,26,EC-9080-27,4168.19,15500,,,,0
59,27,EC-9529-73,4476.19,15500,,,,0
59,28,EC-4714-18,6928.19,15500,,,,0
59,29,EC-3007-30,11455.19,15500,,,,0
59,30,EC-5153-53,15142.19,15500,,,,0
60,1,EC-2337-98,932.75,14500,,,,0
60,2,EC-2193-39,705.25,14500,,,,0
60,3,EC-6493-61,5807.0,14500,,,,0
60,4,EC-7175-45,9302.0,14500,,,,0
60,5,EC-9535-20,11292.0,14500,,,,0
60,6,EC-6116-65,2216.0,14500,,,,0
60,7,EXTRA_32,273.0,14500,,,,0
60,8,EC-6826-38,12358.0,14500,,,,0
60,9,EC-9678-33,10213.0,14500,,,,0
60,10,EC-6324-10,8381.0,14500,,,,0
60,11,EC-8617-67,11609.0,14500,,,,0
60,12,EC-5469-79,13364.0,14500,,,,0
60,13,EC-8335-93,11543.0,14500,,,,0
60,14,EC-1648-21,330.75,14500,,,,0
60,15,EC-1251-58,8466.0,14500,,,,0
60,16,EC-6100-57,3248.0,14500,,,,0
60,17,EC-7599-49,9052.0,14500,,,,0
60,18,EC-4413-71,315.0,14500,,,,0
60,19,EC-5767-40,3485.0,14500,,,,0
60,20,EC-1620-18,2627.0,14500,,,,0
60,21,EC-3695-90,14302.0,14500,,,,0
60,22,EC-3089-36,893.6,15500,,,,0
60,23,EC-7040-90,11595.6,15500,,,,0
60,24,EC-9515-75,12181.6,15500,,,,0
60,25,EC-5704-41,3449.6,15500,,,,0
60,26,EC-9080-27,4179.6,15500,,,,0
60,27,EC-9529-73,4487.6,15500,,,,0
60,28,EC-4714-18,6939.6,15500,,,,0
60,29,EC-3007-30,11466.6,15500,,,,0
60,30,EC-5153-53,15153.6,15500,,,,0
61,1,EC-2337-98,955.5,14500,,,,0
61,2,EC-2193-39,728.0,14500,,,,0
61,3,EC-6493-61,5829.75,14500,,,,0
61,4,EC-7175-45,9323.0,14500,,,,0
61,5,EC-9535-20,11313.0,14500,,,,0
61,6,EC-6116-65,2237.0,14500,,,,0
61,7,EXTRA_32,294.0,14500,,,,0
61,8,EC-6826-38,12379.0,14500,,,,0
61,9,EC-9678-33,10234.0,14500,,,,0
61,10,EC-6324-10,8402.0,14500,,,,0
61,11,EC-8617-67,11630.0,14500,,,,0
61,12,EC-5469-79,13385.0,14500,,,,0
61,13,EC-8335-93,11565.05,14500,,,,0
61,14,EC-1648-21,352.8,14500,,,,0
61,15,EC-1251-58,8488.05,14500,,,,0
61,16,EC-6100-57,3269.0,14500,,,,0
61,17,EC-7599-49,9073.0,14500,,,,0
61,18,EC-4413-71,336.0,14500,,,,0
61,19,EC-5767-40,3506.0,14500,,,,0
61,20,EC-1620-18,2648.0,14500,,,,0
61,21,EC-3695-90,14323.0,14500,,,,0
61,22,EC-3089-36,905.01,15500,,,,0
61,23,EC-7040-90,11607.01,15500,,,,0
61,24,EC-9515-75,12193.01,15500,,,,0
61,25,EC-5704-41,3461.01,15500,,,,0
61,26,EC-9080-27,4191.01,15500,,,,0
61,27,EC-9529-73,4499.01,15500,,,,0
61,28,EC-4714-18,6951.01,15500,,,,0
61,29,EC-3007-30,11478.01,15500,,,,0
61,30,EC-5153-53,15165.01,15500,,,,0
62,1,EC-2337-98,978.25,14500,,,,0
62,2,EC-2193-39,750.75,14500,,,,0
62,3,EC-6493-61,5852.5,14500,,,,0
62,4,EC-7175-45,9344.0,14500,,,,0
62,5,EC-9535-20,11334.0,14500,,,,0
62,6,EC-6116-65,2258.0,14500,,,,0
62,7,EXTRA_32,315.0,14500,,,,0
62,8,EC-6826-38,12400.0,14500,,,,0
62,9,EC-9678-33,10255.0,14500,,,,0
62,10,EC-6324-10,8423.0,14500,,,,0
62,11,EC-8617-67,11651.0,14500,,,,0
62,12,EC-5469-79,13406.0,14500,,,,0
62,13,EC-8335-93,11587.1,14500,,,,0
62,14,EC-1648-21,374.85,14500,,,,0
62,15,EC-1251-58,8510.1,14500,,,,0
62,16,EC-6100-57,3290.0,14500,,,,0
62,17,EC-7599-49,9094.0,14500,,,,0
62,18,EC-4413-71,357.0,14500,,,,0
62,19,EC-5767-40,3527.0,14500,,,,0
62,20,EC-1620-18,2669.0,14500,,,,0
62,21,EC-3695-90,14344.0,14500,,,,0
62,22,EC-3089-36,916.42,15500,,,,0
62,23,EC-7040-90,11618.42,15500,,,,0
62,24,EC-9515-75,12204.42,15500,,,,0
62,25,EC-5704-41,3472.42,15500,,,,0
62,26,EC-9080-27,4202.42,15500,,,,0
62,27,EC-9529-73,4510.42,15500,,,,0
62,28,EC-4714-18,6962.42,15500,,,,0
62,29,EC-3007-30,11489.42,15500,,,,0
62,30,EC-5153-53,15176.42,15500,,,,0
63,1,EC-2337-98,1001.0,14500,,,,0
63,2,EC-2193-39,773.5,14500,,,,0
63,3,EC-6493-61,5875.25,14500,,,,0
63,4,EC-7175-45,9365.0,14500,,,,0
63,5,EC-9535-20,11355.0,14500,,,,0
63,6,EC-6116-65,2279.0,14500,,,,0
63,7,EXTRA_32,336.0,14500,,,,0
63,8,EC-6826-38,12421.0,14500,,,,0
63,9,EC-9678-33,10276.0,14500,,,,0
63,10,EC-6324-10,8444.0,14500,,,,0
63,11,EC-8617-67,11672.0,14500,,,,0
63,12,EC-5469-79,13427.0,14500,,,,0
63,13,EC-8335-93,11609.15,14500,,,,0
63,14,EC-1648-21,396.9,14500,,,,0
63,15,EC-1251-58,8532.15,14500,,,,0
63,16,EC-6100-57,3311.0,14500,,,,0
63,17,EC-7599-49,9115.0,14500,,,,0
63,18,EC-4413-71,378.0,14500,,,,0
63,19,EC-5767-40,3548.0,14500,,,,0
63,20,EC-1620-18,2690.0,14500,,,,0
63,21,EC-3695-90,14365.0,14500,,,,0
63,22,EC-3089-36,927.83,15500,,,,0
63,23,EC-7040-90,11629.83,15500,,,,0
63,24,EC-9515-75,12215.83,15500,,,,0
63,25,EC-5704-41,3483.83,15500,,,,0
63,26,EC-9080-27,4213.83,15500,,,,0
63,27,EC-9529-73,4521.83,15500,,,,0
63,28,EC-4714-18,6973.83,15500,,,,0
63,29,EC-3007-30,11500.83,15500,,,,0
63,30,EC-5153-53,15187.83,15500,,,,0
64,1,EC-2337-98,1023.75,14500,,,,0
64,2,EC-2193-39,796.25,14500,,,,0
64,3,EC-6493-61,5898.0,14500,,,,0
64,4,EC-7175-45,9386.0,14500,,,,0
64,5,EC-9535-20,11376.0,14500,,,,0
64,6,EC-6116-65,2300.0,14500,,,,0
64,7,EXTRA_32,357.0,14500,,,,0
64,8,EC-6826-38,12442.0,14500,,,,0
64,9,EC-9678-33,10297.0,14500,,,,0
64,10,EC-6324-10,8465.0,14500,,,,0
64,11,EC-8617-67,11693.0,14500,,,,0
64,12,EC-5469-79,13448.0,14500,,,,0
64,13,EC-8335-93,11631.2,14500,,,,0
64,14,EC-1648-21,418.95,14500,,,,0
64,15,EC-1251-58,8554.2,14500,,,,0
64,16,EC-6100-57,3332.0,14500,,,,0
64,17,EC-7599-49,9136.0,14500,,,,0
64,18,EC-4413-71,399.0,14500,,,,0
64,19,EC-5767-40,3569.0,14500,,,,0
64,20,EC-1620-18,2711.0,14500,,,,0
64,21,EXTRA_33,21.0,14500,,,,0
64,22,EC-3089-36,939.24,15500,,,,0
64,23,EC-7040-90,11641.24,15500,,,,0
64,24,EC-9515-75,12227.24,15500,,,,0
64,25,EC-5704-41,3495.24,15500,,,,0
64,26,EC-9080-27,4225.24,15500,,,,0
64,27,EC-9529-73,4533.24,15500,,,,0
64,28,EC-4714-18,6985.24,15500,,,,0
64,29,EC-3007-30,11512.24,15500,,,,0
64,30,EC-5153-53,15199.24,15500,,,,0
65,1,EC-2337-98,1046.5,14500,,,,0
65,2,EC-2193-39,819.0,14500,,,,0
65,3,EC-6493-61,5920.75,14500,,,,0
65,4,EC-7175-45,9407.0,14500,,,,0
65,5,EC-9535-20,11397.0,14500,,,,0
65,6,EC-6116-65,2321.0,14500,,,,0
65,7,EXTRA_32,378.0,14500,,,,0
65,8,EC-6826-38,12463.0,14500,,,,0
65,9,EC-9678-33,10318.0,14500,,,,0
65,10,EC-6324-10,8486.0,14500,,,,0
65,11,EC-8617-67,11714.0,14500,,,,0
65,12,EC-5469-79,13469.0,14500,,,,0
65,13,EC-8335-93,11653.25,14500,,,,0
65,14,EC-1648-21,441.0,14500,,,,0
65,15,EC-1251-58,8576.25,14500,,,,0
65,16,EC-6100-57,3353.0,14500,,,,0
65,17,EC-7599-49,9157.0,14500,,,,0
65,18,EC-4413-71,420.0,14500,,,,0
65,19,EC-5767-40,3590.0,14500,,,,0
65,20,EC-1620-18,2732.0,14500,,,,0
65,21,EXTRA_33,42.0,14500,,,,0
65,22,EC-3089-36,950.65,15500,,,,0
65,23,EC-7040-90,11652.65,15500,,,,0
65,24,EC-9515-75,12238.65,15500,,,,0
65,25,EC-5704-41,3506.65,15500,,,,0
65,26,EC-9080-27,4236.65,15500,,,,0
65,27,EC-9529-73,4544.65,15500,,,,0
65,28,EC-4714-18,6996.65,15500,,,,0
65,29,EC-3007-30,11523.65,15500,,,,0
65,30,EC-5153-53,15210.65,15500,,,,0
66,1,EC-2337-98,1069.25,14500,,,,0
66,2,EC-2193-39,841.75,14500,,,,0
66,3,EC-6493-61,5943.5,14500,,,,0
66,4,EC-7175-45,9428.0,14500,,,,0
66,5,EC-9535-20,11418.0,14500,,,,0
66,6,EC-6116-65,2342.0,14500,,,,0
66,7,EXTRA_32,399.0,14500,,,,0
66,8,EC-6826-38,12484.0,14500,,,,0
66,9,EC-9678-33,10339.0,14500,,,,0
66,10,EC-6324-10,8507.0,14500,,,,0
66,11,EC-8617-67,11735.0,14500,,,,0
66,12,EC-5469-79,13490.0,14500,,,,0
66,13,EC-8335-93,11675.3,14500,,,,0
66,14,EC-1648-21,463.05,14500,,,,0
66,15,EC-1251-58,8598.3,14500,,,,0
66,16,EC-6100-57,3374.0,14500,,,,0
66,17,EC-7599-49,9178.0,14500,,,,0
66,18,EC-4413-71,441.0,14500,,,,0
66,19,EC-5767-40,3611.0,14500,,,,0
66,20,EC-1620-18,2753.0,14500,,,,0
66,21,EXTRA_33,63.0,14500,,,,0
66,22,EC-3089-36,962.06,15500,,,,0
66,23,EC-7040-90,11664.06,15500,,,,0
66,24,EC-9515-75,12250.06,15500,,,,0
66,25,EC-5704-41,3518.06,15500,,,,0
66,26,EC-9080-27,4248.06,15500,,,,0
66,27,EC-9529-73,4556.06,15500,,,,0
66,28,EC-4714-18,7008.06,15500,,,,0
66,29,EC-3007-30,11535.06,15500,,,,0
66,30,EC-5153-53,15222.06,15500,,,,0
67,1,EC-2337-98,1092.0,14500,,,,0
67,2,EC-2193-39,864.5,14500,,,,0
67,3,EC-6493-61,5966.25,14500,,,,0
67,4,EC-7175-45,9449.0,14500,,,,0
67,5,EC-9535-20,11439.0,14500,,,,0
67,6,EC-6116-65,2363.0,14500,,,,0
67,7,EXTRA_32,420.0,14500,,,,0
67,8,EC-6826-38,12505.0,14500,,,,0
67,9,EC-9678-33,10360.0,14500,,,,0
67,10,EC-6324-10,8528.0,14500,,,,0
67,11,EC-8617-67,11756.0,14500,,,,0
67,12,EC-5469-79,13511.0,14500,,,,0
67,13,EC-8335-93,11697.35,14500,,,,0
67,14,EC-1648-21,485.1,14500,,,,0
67,15,EC-1251-58,8620.35,14500,,,,0
67,16,EC-6100-57,3395.0,14500,,,,0
67,17,EC-7599-49,9199.0,14500,,,,0
67,18,EC-4413-71,462.0,14500,,,,0
67,19,EC-5767-40,3632.0,14500,,,,0
67,20,EC-1620-18,2774.0,14500,,,,0
67,21,EXTRA_33,84.0,14500,,,,0
67,22,EC-3089-36,973.47,15500,,,,0
67,23,EC-7040-90,11675.47,15500,,,,0
67,24,EC-9515-75,12261.47,15500,,,,0
67,25,EC-5704-41,3529.47,15500,,,,0
67,26,EC-9080-27,4259.47,15500,,,,0
67,27,EC-9529-73,4567.47,15500,,,,0
67,28,EC-4714-18,7019.47,15500,,,,0
67,29,EC-3007-30,11546.47,15500,,,,0
67,30,EC-5153-53,15233.47,15500,,,,0
68,1,EC-2337-98,1114.75,14500,,,,0
68,2,EC-2193-39,887.25,14500,,,,0
68,3,EC-6493-61,5989.0,14500,,,,0
68,4,EC-7175-45,9470.0,14500,,,,0
68,5,EC-9535-20,11460.0,14500,,,,0
68,6,EC-6116-65,2384.0,14500,,,,0
68,7,EXTRA_32,441.0,14500,,,,0
68,8,EC-6826-38,12526.0,14500,,,,0
68,9,EC-9678-33,10381.0,14500,,,,0
68,10,EC-6324-10,8549.0,14500,,,,0
68,11,EC-8617-67,11777.0,14500,,,,0
68,12,EC-5469-79,13532.0,14500,,,,0
68,13,EC-8335-93,11719.4,14500,,,,0
68,14,EC-1648-21,507.15,14500,,,,0
68,15,EC-1251-58,8642.4,14500,,,,0
68,16,EC-6100-57,3416.0,14500,,,,0
68,17,EC-7599-49,9220.0,14500,,,,0
68,18,EC-4413-71,483.0,14500,,,,0
68,19,EC-5767-40,3653.0,14500,,,,0
68,20,EC-1620-18,2795.0,14500,,,,0
68,21,EXTRA_33,105.0,14500,,,,0
68,22,EC-3089-36,984.88,15500,,,,0
68,23,EC-7040-90,11686.88,15500,,,,0
68,24,EC-9515-75,12272.88,15500,,,,0
68,25,EC-5704-41,3540.88,15500,,,,0
68,26,EC-9080-27,4270.88,15500,,,,0
68,27,EC-9529-73,4578.88,15500,,,,0
68,28,EC-4714-18,7030.88,15500,,,,0
68,29,EC-3007-30,11557.88,15500,,,,0
68,30,EC-5153-53,15244.88,15500,,,,0
69,1,EC-2337-98,1137.5,14500,,,,0
69,2,EC-2193-39,910.0,14500,,,,0
69,3,EC-6493-61,6011.75,14500,,,,0
69,4,EC-7175-45,9491.0,14500,,,,0
69,5,EC-9535-20,11481.0,14500,,,,0
69,6,EC-6116-65,2405.0,14500,,,,0
69,7,EXTRA_32,462.0,14500,,,,0
69,8,EC-6826-38,12547.0,14500,,,,0
69,9,EC-9678-33,10402.0,14500,,,,0
69,10,EC-6324-10,8570.0,14500,,,,0
69,11,EC-8617-67,11798.0,14500,,,,0
69,12,EC-5469-79,13553.0,14500,,,,0
69,13,EC-8335-93,11741.45,14500,,,,0
69,14,EC-1648-21,529.2,14500,,,,0
69,15,EC-1251-58,8664.45,14500,,,,0
69,16,EC-6100-57,3437.0,14500,,,,0
69,17,EC-7599-49,9241.0,14500,,,,0
69,18,EC-4413-71,504.0,14500,,,,0
69,19,EC-5767-40,3674.0,14500,,,,0
69,20,EC-1620-18,2816.0,14500,,,,0
69,21,EXTRA_33,126.0,14500,,,,0
69,22,EC-3089-36,996.29,15500,,,,0
69,23,EC-7040-90,11698.29,15500,,,,0
69,24,EC-9515-75,12284.29,15500,,,,0
69,25,EC-5704-41,3552.29,15500,,,,0
69,26,EC-9080-27,4282.29,15500,,,,0
69,27,EC-9529-73,4590.29,15500,,,,0
69,28,EC-4714-18,7042.29,15500,,,,0
69,29,EC-3007-30,11569.29,15500,,,,0
69,30,EC-5153-53,15256.29,15500,,,,0
70,1,EC-2337-98,1160.25,14500,,,,0
70,2,EC-2193-39,932.75,14500,,,,0
70,3,EC-6493-61,6034.5,14500,,,,0
70,4,EC-7175-45,9512.0,14500,,,,0
70,5,EC-9535-20,11502.0,14500,,,,0
70,6,EC-6116-65,2426.0,14500,,,,0
70,7,EXTRA_32,483.0,14500,,,,0
70,8,EC-6826-38,12568.0,14500,,,,0
70,9,EC-9678-33,10423.0,14500,,,,0
70,10,EC-6324-10,8591.0,14500,,,,0
70,11,EC-8617-67,11819.0,14500,,,,0
70,12,EC-5469-79,13574.0,14500,,,,0
70,13,EC-8335-93,11763.5,14500,,,,0
70,14,EC-1648-21,551.25,14500,,,,0
70,15,EC-1251-58,8686.5,14500,,,,0
70,16,EC-6100-57,3458.0,14500,,,,0
70,17,EC-7599-49,9262.0,14500,,,,0
70,18,EC-4413-71,525.0,14500,,,,0
70,19,EC-5767-40,3695.0,14500,,,,0
70,20,EC-1620-18,2837.0,14500,,,,0
70,21,EXTRA_33,147.0,14500,,,,0
70,22,EC-3089-36,1007.7,15500,,,,0
70,23,EC-7040-90,11709.7,15500,,,,0
70,24,EC-9515-75,12295.7,15500,,,,0
70,25,EC-5704-41,3563.7,15500,,,,0
70,26,EC-9080-27,4293.7,15500,,,,0
70,27,EC-9529-73,4601.7,15500,,,,0
70,28,EC-4714-18,7053.7,15500,,,,0
70,29,EC-3007-30,11580.7,15500,,,,0
70,30,EC-5153-53,15267.7,15500,,,,0
71,1,EC-2337-98,1183.0,14500,,,,0
71,2,EC-2193-39,955.5,14500,,,,0
71,3,EC-6493-61,6057.25,14500,,,,0
71,4,EC-7175-45,9533.0,14500,,,,0
71,5,EC-9535-20,11523.0,14500,,,,0
71,6,EC-6116-65,2447.0,14500,,,,0
71,7,EXTRA_32,504.0,14500,,,,0
71,8,EC-6826-38,12589.0,14500,,,,0
71,9,EC-9678-33,10444.0,14500,,,,0
71,10,EC-6324-10,8612.0,14500,,,,0
71,11,EC-8617-67,11840.0,14500,,,,0
71,12,EC-5469-79,13595.0,14500,,,,0
71,13,EC-8335-93,11785.55,14500,,,,0
71,14,EC-1648-21,573.3,14500,,,,0
71,15,EC-1251-58,8708.55,14500,,,,0
71,16,EC-6100-57,3479.0,14500,,,,0
71,17,EC-7599-49,9283.0,14500,,,,0
71,18,EC-4413-71,546.0,14500,,,,0
71,19,EC-5767-40,3716.0,14500,,,,0
71,20,EC-1620-18,2858.0,14500,,,,0
71,21,EXTRA_33,168.0,14500,,,,0
71,22,EC-3089-36,1019.11,15500,,,,0
71,23,EC-7040-90,11721.11,15500,,,,0
71,24,EC-9515-75,12307.11,15500,,,,0
71,25,EC-5704-41,3575.11,15500,,,,0
71,26,EC-9080-27,4305.11,15500,,,,0
71,27,EC-9529-73,4613.11,15500,,,,0
71,28,EC-4714-18,7065.11,15500,,,,0
71,29,EC-3007-30,11592.11,15500,,,,0
71,30,EC-5153-53,15279.11,15500,,,,0
72,1,EC-2337-98,1205.75,14500,,,,0
72,2,EC-2193-39,978.25,14500,,,,0
72,3,EC-6493-61,6080.0,14500,,,,0
72,4,EC-7175-45,9554.0,14500,,,,0
72,5,EC-9535-20,11544.0,14500,,,,0
72,6,EC-6116-65,2468.0,14500,,,,0
72,7,EC-2872-44,21.0,14500,,,,0
72,8,EC-6826-38,12610.0,14500,,,,0
72,9,EC-9678-33,10465.0,14500,,,,0
72,10,EC-6324-10,8633.0,14500,,,,0
72,11,EC-8617-67,11861.0,14500,,,,0
72,12,EC-5469-79,13616.0,14500,,,,0
72,13,EC-8335-93,11807.6,14500,,,,0
72,14,EC-1648-21,595.35,14500,,,,0
72,15,EC-1251-58,8730.6,14500,,,,0
72,16,EC-6100-57,3500.0,14500,,,,0
72,17,EC-7599-49,9304.0,14500,,,,0
72,18,EC-4413-71,567.0,14500,,,,0
72,19,EC-5767-40,3737.0,14500,,,,0
72,20,EC-1620-18,2879.0,14500,,,,0
72,21,EXTRA_33,189.0,14500,,,,0
72,22,EC-3089-36,1030.52,15500,,,,0
72,23,EC-7040-90,11732.52,15500,,,,0
72,24,EC-9515-75,12318.52,15500,,,,0
72,25,EC-5704-41,3586.52,15500,,,,0
72,26,EC-9080-27,4316.52,15500,,,,0
72,27,EC-9529-73,4624.52,15500,,,,0
72,28,EC-4714-18,7076.52,15500,,,,0
72,29,EC-3007-30,11603.52,15500,,,,0
72,30,EC-5153-53,15290.52,15500,,,,0
73,1,EC-2337-98,1228.5,14500,,,,0
73,2,EC-2193-39,1001.0,14500,,,,0
73,3,EC-6493-61,6102.75,14500,,,,0
73,4,EC-7175-45,9575.0,14500,,,,0
73,5,EC-9535-20,11565.0,14500,,,,0
73,6,EC-6116-65,2489.0,14500,,,,0
73,7,EC-2872-44,42.0,14500,,,,0
73,8,EC-6826-38,12631.0,14500,,,,0
73,9,EC-9678-33,10486.0,14500,,,,0
73,10,EC-6324-10,8654.0,14500,,,,0
73,11,EC-8617-67,11882.0,14500,,,,0
73,12,EC-5469-79,13637.0,14500,,,,0
73,13,EC-8335-93,11829.65,14500,,,,0
73,14,EC-1648-21,617.4,14500,,,,0
73,15,EC-1251-58,8752.65,14500,,,,0
73,16,EC-6100-57,3521.0,14500,,,,0
73,17,EC-7599-49,9325.0,14500,,,,0
73,18,EC-4413-71,588.0,14500,,,,0
73,19,EC-5767-40,3758.0,14500,,,,0
73,20,EC-1620-18,2900.0,14500,,,,0
73,21,EXTRA_33,210.0,14500,,,,0
73,22,EC-3089-36,1041.93,15500,,,,0
73,23,EC-7040-90,11743.93,15500,,,,0
73,24,EC-9515-75,12329.93,15500,,,,0
73,25,EC-5704-41,3597.93,15500,,,,0
73,26,EC-9080-27,4327.93,15500,,,,0
73,27,EC-9529-73,4635.93,15500,,,,0
73,28,EC-4714-18,7087.93,15500,,,,0
73,29,EC-3007-30,11614.93,15500,,,,0
73,30,EC-5153-53,15301.93,15500,,,,0
74,1,EC-2337-98,1251.25,14500,,,,0
74,2,EC-2193-39,1023.75,14500,,,,0
74,3,EC-6493-61,6125.5,14500,,,,0
74,4,EC-7175-45,9596.0,14500,,,,0
74,5,EC-9535-20,11586.0,14500,,,,0
74,6,EC-6116-65,2510.0,14500,,,,0
74,7,EC-2872-44,63.0,14500,,,,0
74,8,EC-6826-38,12652.0,14500,,,,0
74,9,EC-9678-33,10507.0,14500,,,,0
74,10,EC-6324-10,8675.0,14500,,,,0
74,11,EC-8617-67,11903.0,14500,,,,0
74,12,EC-5469-79,13658.0,14500,,,,0
74,13,EC-8335-93,11851.7,14500,,,,0
74,14,EC-1648-21,639.45,14500,,,,0
74,15,EC-1251-58,8774.7,14500,,,,0
74,16,EC-6100-57,3542.0,14500,,,,0
74,17,EC-7599-49,9346.0,14500,,,,0
74,18,EC-4413-71,609.0,14500,,,,0
74,19,EC-5767-40,3779.0,14500,,,,0
74,20,EC-1620-18,2921.0,14500,,,,0
74,21,EXTRA_33,231.0,14500,,,,0
74,22,EC-3089-36,1053.34,15500,,,,0
74,23,EC-7040-90,11755.34,15500,,,,0
74,24,EC-9515-75,12341.34,15500,,,,0
74,25,EC-5704-41,3609.34,15500,,,,0
74,26,EC-9080-27,4339.34,15500,,,,0
74,27,EC-9529-73,4647.34,15500,,,,0
74,28,EC-4714-18,7099.34,15500,,,,0
74,29,EC-3007-30,11626.34,15500,,,,0
74,30,EC-5153-53,15313.34,15500,,,,0
75,1,EC-2337-98,1274.0,14500,,,,0
75,2,EC-2193-39,1046.5,14500,,,,0
75,3,EC-6493-61,6148.25,14500,,,,0
75,4,EC-7175-45,9617.0,14500,,,,0
75,5,EC-9535-20,11607.0,14500,,,,0
75,6,EC-6116-65,2531.0,14500,,,,0
75,7,EC-2872-44,84.0,14500,,,,0
75,8,EC-6826-38,12673.0,14500,,,,0
75,9,EC-9678-33,10528.0,14500,,,,0
75,10,EC-6324-10,8696.0,14500,,,,0
75,11,EC-8617-67,11924.0,14500,,,,0
75,12,EC-5469-79,13679.0,14500,,,,0
75,13,EC-8335-93,11873.75,14500,,,,0
75,14,EC-1648-21,661.5,14500,,,,0
75,15,EC-1251-58,8796.75,14500,,,,0
75,16,EC-6100-57,3563.0,14500,,,,0
75,17,EC-7599-49,9367.0,14500,,,,0
75,18,EC-4413-71,630.0,14500,,,,0
75,19,EC-5767-40,3800.0,14500,,,,0
